time;YQR060
21544868;9.13843
21544881;7.75816
21544894;10.0709
21544907;8.12166
21544920;9.23853
21544933;7.61591
21544946;9.17531
21544959;6.79407
21544972;7.16285
21544985;7.5685
21544998;8.07425
21545011;8.88556
21545024;8.37981
21545037;6.92578
21545050;7.0048
21545063;6.88363
21545076;7.33143
21545089;8.85921
21545102;7.44206
21545115;8.20595
21545128;7.57904
21545141;8.86448
21545154;7.84772
21545167;6.97319
21545180;6.74139
21545193;6.89944
21545206;9.29121
21545219;7.0206
21545232;6.86256
21545245;6.9047
21545258;6.83622
21545271;7.29982
21545284;6.74666
21545297;7.01007
21545310;6.989
21545323;6.85202
21545336;6.75192
21545349;6.73085
21545362;6.73085
21545375;6.80461
21545388;8.77492
21545401;6.73085
21545414;6.95739
21545427;6.773
21545440;6.97846
21545453;6.73085
21545466;6.73085
21545479;6.73085
21545492;6.73085
21545505;7.60538
21545518;9.0278
21545531;6.73085
21545544;8.4799
21545557;6.73085
21545570;6.73085
21545583;6.73085
21545596;7.41045
21545609;8.41142
21545622;7.98996
21545635;8.31659
21545648;8.25864
21545661;7.19972
21545674;7.69494
21545687;9.69159
21545700;7.16811
21545713;6.73085
21545726;9.90232
21545739;9.31228
21545752;6.773
21545765;6.73612
21545778;6.79407
21545791;6.773
21545804;8.57473
21545817;6.7888
21545830;6.73085
21545843;7.87932
21545856;6.773
21545869;6.73085
21545882;7.67913
21545895;6.78353
21545908;8.83287
21545921;8.64322
21545934;8.65902
21545947;7.64752
21545960;8.56419
21545973;6.90997
21545986;8.04791
21545999;9.10155
21546012;8.04264
21546025;7.4526
21546038;9.05941
21546051;9.9392
21546064;9.84964
21546077;8.97512
21546090;8.88556
21546103;8.22703
21546116;8.88556
21546129;9.22272
21546142;10.0077
21546155;10.0182
21546168;11.1562
21546181;7.44206
21546194;8.72751
21546207;7.85298
21546220;7.30509
21546233;7.16285
21546246;7.91093
21546259;7.27875
21546272;9.37023
21546285;8.0163
21546298;6.83095
21546311;7.95835
21546324;8.58
21546337;7.80557
21546350;7.32616
21546363;9.98662
21546376;8.43776
21546389;6.83622
21546402;7.81084
21546415;6.87836
21546428;7.57904
21546441;9.06468
21546454;8.56946
21546467;7.93201
21546480;7.08382
21546493;7.76342
21546506;9.05414
21546519;7.37358
21546532;7.08909
21546545;7.47367
21546558;9.12263
21546571;11.8779
21546584;8.58527
21546597;7.37884
21546610;7.71601
21546623;8.89082
21546636;8.07425
21546649;6.87836
21546662;8.05844
21546675;8.26391
21546688;6.77827
21546701;7.16811
21546714;11.7725
21546727;10.2079
21546740;8.67483
21546753;7.09436
21546766;8.66956
21546779;7.17338
21546792;7.55796
21546805;8.00049
21546818;7.17338
21546831;6.75192
21546844;6.81514
21546857;7.95308
21546870;7.8003
21546883;7.14177
21546896;6.84675
21546909;6.79407
21546922;7.21553
21546935;8.61161
21546948;6.73085
21546961;6.81514
21546974;6.74666
21546987;7.05748
21547000;6.74139
21547013;9.14897
21547026;10.8401
21547039;6.73085
21547052;6.74666
21547065;7.03641
21547078;6.91524
21547091;8.0321
21547104;6.75192
21547117;6.82568
21547130;7.32616
21547143;7.29982
21547156;7.01534
21547169;7.19972
21547182;6.73085
21547195;6.81514
21547208;7.16811
21547221;6.80461
21547234;11.6777
21547247;10.171
21547260;10.2026
21547273;11.0403
21547286;11.9253
21547299;11.3405
21547312;10.8137
21547325;10.8137
21547338;11.4406
21547351;11.1825
21547364;12.4838
21547377;11.9464
21547390;11.9622
21547403;12.0992
21547416;11.9042
21547429;12.705
21547442;12.4574
21547455;13.0369
21547468;13.0316
21547481;13.2634
21547494;13.8746
21547507;14.6227
21547520;15.0546
21547533;14.5436
21547546;14.4804
21547559;15.2127
21547572;15.2864
21547585;15.2864
21547598;15.2917
21547611;15.2864
21547624;15.2864
21547637;15.2917
21547650;15.2864
21547663;15.2917
21547676;15.2864
21547689;15.2812
21547702;15.2864
21547715;15.2917
21547728;15.2812
21547741;15.2917
21547754;15.2917
21547767;15.2864
21547780;15.2864
21547793;13.9799
21547806;10.4239
21547819;9.10155
21547832;12.3204
21547845;11.2299
21547858;11.035
21547871;13.2108
21547884;10.1657
21547897;12.6207
21547910;13.1475
21547923;13.7165
21547936;13.411
21547949;13.2476
21547962;14.1169
21547975;14.6121
21547988;15.2443
21548001;11.8516
21548014;12.4205
21548027;11.8937
21548040;11.2563
21548053;10.25
21548066;9.86545
21548079;11.3722
21548092;7.22607
21548105;6.73085
21548118;6.88363
21548131;6.73085
21548144;6.73085
21548157;6.73085
21548170;6.72558
21548183;6.73085
21548196;6.73085
21548209;7.21026
21548222;8.74858
21548235;11.0297
21548248;12.2256
21548261;10.9296
21548274;8.87502
21548287;8.43249
21548300;9.02253
21548313;7.70547
21548326;7.26294
21548339;7.01534
21548352;7.1207
21548365;7.12597
21548378;6.76773
21548391;6.97846
21548404;6.88363
21548417;6.91524
21548430;6.773
21548443;8.38507
21548456;9.44399
21548469;8.05844
21548482;8.78546
21548495;8.30078
21548508;8.07425
21548521;7.08382
21548534;7.50001
21548547;6.74666
21548560;6.86783
21548573;7.86879
21548586;6.83095
21548599;8.76966
21548612;8.31132
21548625;7.97942
21548638;8.22703
21548651;8.5958
21548664;7.57904
21548677;8.11113
21548690;7.96888
21548703;7.97942
21548716;8.05318
21548729;8.65375
21548742;8.1322
21548755;7.99523
21548768;7.98996
21548781;8.60107
21548794;7.79503
21548807;8.21122
21548820;8.02684
21548833;8.12693
21548846;8.37454
21548859;8.40615
21548872;8.34293
21548885;8.64322
21548898;7.64752
21548911;8.54839
21548924;8.12693
21548937;7.64225
21548950;8.0163
21548963;7.61065
21548976;8.97512
21548989;8.89609
21549002;8.56946
21549015;7.63172
21549028;8.50098
21549041;9.59677
21549054;9.40184
21549067;8.54839
21549080;8.13747
21549093;8.62741
21549106;7.82137
21549119;9.33862
21549132;9.02253
21549145;9.17004
21549158;8.8118
21549171;8.82761
21549184;9.30701
21549197;9.06468
21549210;8.97512
21549223;9.0436
21549236;9.5915
21549249;9.17004
21549262;7.93728
21549275;8.33239
21549288;8.11639
21549301;8.24283
21549314;7.34197
21549327;7.42099
21549340;8.25337
21549353;7.83191
21549366;7.56323
21549379;7.20499
21549392;7.86352
21549405;9.12263
21549418;8.60634
21549431;9.64945
21549444;8.35873
21549457;7.21026
21549470;7.28402
21549483;7.42626
21549496;7.67386
21549509;8.02684
21549522;7.51582
21549535;7.67386
21549548;7.39465
21549561;8.82761
21549574;8.49571
21549587;8.6959
21549600;7.80557
21549613;7.47894
21549626;8.31659
21549639;7.72655
21549652;8.30078
21549665;8.90136
21549678;9.33862
21549691;8.35347
21549704;6.73085
21549717;6.80988
21549730;6.73085
21549743;6.81514
21549756;7.37884
21549769;7.7845
21549782;6.79407
21549795;6.74666
21549808;6.82568
21549821;6.92578
21549834;8.09532
21549847;7.97942
21549860;7.93728
21549873;8.87502
21549886;8.60107
21549899;9.13316
21549912;8.39034
21549925;7.39992
21549938;8.44302
21549951;9.22272
21549964;8.01103
21549977;8.55366
21549990;8.21649
21550003;9.2596
21550016;9.18584
21550029;6.73085
21550042;6.73085
21550055;6.82568
21550068;6.93631
21550081;9.54935
21550094;9.11209
21550107;8.62741
21550120;9.4914
21550133;9.61784
21550146;9.04887
21550159;8.35873
21550172;9.30175
21550185;8.99619
21550198;8.39034
21550211;8.53259
21550224;7.98996
21550237;9.23853
21550250;10.3238
21550263;8.74331
21550276;6.83622
21550289;8.61161
21550302;9.13843
21550315;8.49044
21550328;7.45787
21550341;6.78353
21550354;7.27348
21550367;6.73085
21550380;6.91524
21550393;10.4186
21550406;11.4301
21550419;9.64945
21550432;8.03737
21550445;8.364
21550458;9.35443
21550471;9.55989
21550484;10.2131
21550497;8.66429
21550510;7.02587
21550523;8.2323
21550536;7.15231
21550549;8.58527
21550562;7.29982
21550575;8.02684
21550588;7.94254
21550601;7.19972
21550614;8.21649
21550627;6.98373
21550640;6.81514
21550653;7.04168
21550666;7.4684
21550679;8.32186
21550692;7.97942
21550705;8.11113
21550718;7.01007
21550731;8.03737
21550744;8.20069
21550757;7.46314
21550770;8.16381
21550783;8.87502
21550796;8.84868
21550809;7.23133
21550822;9.60203
21550835;8.68536
21550848;7.94254
21550861;8.84868
21550874;8.4641
21550887;8.11639
21550900;7.87406
21550913;8.54839
21550926;7.41045
21550939;7.92674
21550952;7.91093
21550965;6.75719
21550978;6.73085
21550991;7.05221
21551004;6.80988
21551017;8.06898
21551030;6.97319
21551043;6.95739
21551056;8.21649
21551069;7.18919
21551082;6.74139
21551095;6.94685
21551108;6.79407
21551121;6.74666
21551134;6.9047
21551147;8.55366
21551160;8.15854
21551173;7.83718
21551186;8.10059
21551199;7.75289
21551212;7.21553
21551225;7.08909
21551238;7.2366
21551251;6.86783
21551264;6.73085
21551277;6.83622
21551290;6.94158
21551303;6.73085
21551316;9.47033
21551329;9.25433
21551342;7.29982
21551355;8.76966
21551368;6.73085
21551381;7.77923
21551394;7.05748
21551407;7.01007
21551420;6.82041
21551433;6.89944
21551446;6.78353
21551459;9.2596
21551472;7.75289
21551485;7.46314
21551498;6.76773
21551511;6.73612
21551524;6.73085
21551537;6.81514
21551550;7.15758
21551563;6.75192
21551576;6.73085
21551589;7.34723
21551602;7.13651
21551615;6.88363
21551628;6.98373
21551641;7.53689
21551654;8.31132
21551667;7.4684
21551680;8.98565
21551693;8.11639
21551706;6.73085
21551719;6.73612
21551732;6.73085
21551745;7.57377
21551758;7.38938
21551771;8.33239
21551784;9.14897
21551797;7.33143
21551810;6.90997
21551823;7.36304
21551836;8.61688
21551849;8.796
21551862;6.86783
21551875;6.79407
21551888;7.90567
21551901;8.02157
21551914;6.85729
21551927;7.19446
21551940;7.79503
21551953;6.74666
21551966;6.96265
21551979;8.28498
21551992;9.38077
21552005;8.20595
21552018;8.07425
21552031;8.46937
21552044;8.70117
21552057;9.68633
21552070;7.47894
21552083;8.39561
21552096;8.89082
21552109;8.85395
21552122;8.93824
21552135;7.66333
21552148;8.36927
21552161;7.28402
21552174;7.48421
21552187;6.95739
21552200;7.15758
21552213;6.74139
21552226;6.73085
21552239;6.80461
21552252;7.19446
21552265;7.35777
21552278;7.73181
21552291;8.72224
21552304;8.43776
21552317;8.62214
21552330;9.1437
21552343;7.62645
21552356;10.0077
21552369;7.78977
21552382;7.6686
21552395;9.18058
21552408;9.35443
21552421;7.06275
21552434;7.5527
21552447;6.80988
21552460;6.73612
21552473;7.11543
21552486;7.73708
21552499;7.99523
21552512;7.79503
21552525;7.07856
21552538;8.28498
21552551;7.04695
21552564;6.73085
21552577;7.38938
21552590;7.83191
21552603;9.13843
21552616;8.05844
21552629;7.78977
21552642;7.48421
21552655;9.89179
21552668;6.99426
21552681;8.25864
21552694;9.07521
21552707;8.56946
21552720;10.1341
21552733;7.87932
21552746;8.38507
21552759;6.91524
21552772;7.4684
21552785;10.0393
21552798;8.7117
21552811;9.00146
21552824;9.31755
21552837;7.06275
21552850;7.17338
21552863;8.85395
21552876;7.64752
21552889;9.51248
21552902;6.76773
21552915;6.91524
21552928;6.85202
21552941;7.57377
21552954;8.69063
21552967;8.25337
21552980;7.61065
21552993;7.03114
21553006;7.48421
21553019;8.2481
21553032;6.95212
21553045;6.84675
21553058;8.22176
21553071;7.98996
21553084;7.32616
21553097;6.79407
21553110;6.73085
21553123;6.92051
21553136;8.65375
21553149;9.03833
21553162;9.2596
21553175;9.11736
21553188;8.51151
21553201;8.22703
21553214;7.51582
21553227;6.83622
21553240;7.1049
21553253;6.86256
21553266;6.7888
21553279;6.96265
21553292;6.73085
21553305;7.15231
21553318;6.73085
21553331;6.99953
21553344;8.66956
21553357;7.96888
21553370;8.19015
21553383;7.44206
21553396;6.81514
21553409;7.83191
21553422;8.96985
21553435;7.9004
21553448;7.01007
21553461;7.07329
21553474;7.1049
21553487;6.8889
21553500;8.88029
21553513;9.09102
21553526;7.83718
21553539;7.02587
21553552;7.21553
21553565;7.16285
21553578;8.55893
21553591;7.0206
21553604;7.65806
21553617;6.74139
21553630;6.90997
21553643;6.86783
21553656;7.63172
21553669;7.47894
21553682;6.89944
21553695;6.74666
21553708;6.73085
21553721;6.7888
21553734;6.73085
21553747;6.83095
21553760;7.18919
21553773;6.73085
21553786;6.73085
21553799;6.73085
21553812;6.7888
21553825;7.09963
21553838;6.85729
21553851;6.73085
21553864;7.77923
21553877;6.73612
21553890;6.73085
21553903;6.79934
21553916;6.91524
21553929;6.73085
21553942;6.73085
21553955;6.79407
21553968;6.74139
21553981;7.01007
21553994;6.73612
21554007;6.73085
21554020;6.89417
21554033;6.73085
21554046;6.82041
21554059;6.82041
21554072;7.20499
21554085;6.73085
21554098;6.86256
21554111;7.18392
21554124;7.13124
21554137;6.73085
21554150;6.73085
21554163;6.773
21554176;6.76246
21554189;6.79407
21554202;6.73085
21554215;6.92578
21554228;6.74666
21554241;6.73085
21554254;6.73085
21554267;7.24714
21554280;7.01534
21554293;6.74139
21554306;6.80461
21554319;6.73085
21554332;6.74666
21554345;7.07329
21554358;6.8889
21554371;6.73085
21554384;7.05221
21554397;6.773
21554410;6.73085
21554423;6.73085
21554436;6.73612
21554449;6.73612
21554462;6.73085
21554475;6.73085
21554488;6.73085
21554501;6.82568
21554514;6.73085
21554527;6.73085
21554540;6.80988
21554553;6.74666
21554566;6.73085
21554579;6.85202
21554592;6.73085
21554605;6.73085
21554618;6.73085
21554631;6.73085
21554644;6.89944
21554657;6.74139
21554670;6.8889
21554683;6.7888
21554696;6.73085
21554709;6.73085
21554722;6.73085
21554735;6.73085
21554748;6.87836
21554761;6.73085
21554774;6.79934
21554787;7.45787
21554800;7.46314
21554813;7.86352
21554826;6.99426
21554839;6.78353
21554852;6.91524
21554865;6.95739
21554878;7.19446
21554891;7.02587
21554904;8.26917
21554917;7.25241
21554930;7.67386
21554943;7.9004
21554956;7.55796
21554969;6.86256
21554982;7.24714
21554995;8.22176
21555008;8.20069
21555021;8.0321
21555034;6.73085
21555047;6.75192
21555060;7.25241
21555073;7.46314
21555086;6.79407
21555099;7.67386
21555112;8.67483
21555125;8.70117
21555138;6.73085
21555151;7.0048
21555164;6.80988
21555177;7.06275
21555190;7.95308
21555203;7.73181
21555216;7.77923
21555229;8.15854
21555242;7.32089
21555255;7.03114
21555268;6.94158
21555281;8.27444
21555294;6.77827
21555307;6.78353
21555320;6.94158
21555333;7.30509
21555346;7.96362
21555359;7.75289
21555372;7.41572
21555385;7.87406
21555398;7.18392
21555411;6.98373
21555424;7.03114
21555437;6.77827
21555450;7.01534
21555463;6.96792
21555476;7.90567
21555489;7.50528
21555502;6.78353
21555515;6.73085
21555528;6.73085
21555541;7.01007
21555554;8.85395
21555567;7.06802
21555580;6.74666
21555593;6.84675
21555606;6.79407
21555619;7.05748
21555632;7.43153
21555645;7.22607
21555658;7.90567
21555671;8.05318
21555684;7.81084
21555697;7.12597
21555710;7.28402
21555723;7.13124
21555736;6.74666
21555749;6.75192
21555762;6.82568
21555775;6.91524
21555788;7.48421
21555801;8.00049
21555814;7.24187
21555827;8.36927
21555840;6.97846
21555853;7.02587
21555866;7.85825
21555879;8.30605
21555892;7.9162
21555905;7.61065
21555918;7.26294
21555931;7.5843
21555944;7.13651
21555957;7.38938
21555970;7.53162
21555983;7.6686
21555996;8.52205
21556009;8.49044
21556022;9.12263
21556035;9.14897
21556048;9.54408
21556061;9.67579
21556074;8.54312
21556087;9.01726
21556100;7.75816
21556113;7.52109
21556126;8.22176
21556139;6.9047
21556152;8.55366
21556165;7.93201
21556178;8.6959
21556191;7.0206
21556204;7.82664
21556217;9.62311
21556230;8.54839
21556243;7.11016
21556256;7.19972
21556269;8.05844
21556282;8.44829
21556295;9.47033
21556308;8.79073
21556321;9.18058
21556334;8.74331
21556347;8.06371
21556360;7.31036
21556373;7.0206
21556386;7.31563
21556399;6.76773
21556412;7.65279
21556425;10.1605
21556438;8.2481
21556451;7.04168
21556464;8.364
21556477;8.24283
21556490;10.6978
21556503;8.796
21556516;6.92051
21556529;9.19638
21556542;10.1236
21556555;8.1322
21556568;7.71074
21556581;7.88986
21556594;7.11016
21556607;7.13124
21556620;7.21026
21556633;7.16285
21556646;6.92578
21556659;6.85729
21556672;8.26391
21556685;9.17004
21556698;10.9349
21556711;10.9823
21556724;10.4766
21556737;11.762
21556750;10.545
21556763;11.2352
21556776;9.98662
21556789;9.72847
21556802;7.88986
21556815;9.19111
21556828;8.06898
21556841;7.68967
21556854;8.04264
21556867;10.2553
21556880;8.88556
21556893;10.034
21556906;9.20165
21556919;8.97512
21556932;8.55366
21556945;7.88459
21556958;8.20595
21556971;8.66956
21556984;8.39561
21556997;8.54312
21557010;9.06468
21557023;8.35347
21557036;8.21122
21557049;8.56946
21557062;7.82137
21557075;7.92674
21557088;8.10586
21557101;8.33239
21557114;8.04264
21557127;8.96458
21557140;8.87502
21557153;9.7074
21557166;10.0709
21557179;10.4502
21557192;10.9296
21557205;9.64418
21557218;9.09628
21557231;7.43679
21557244;8.0321
21557257;10.6873
21557270;9.19638
21557283;8.56419
21557296;7.62645
21557309;8.51678
21557322;8.6959
21557335;7.34197
21557348;8.33239
21557361;8.80126
21557374;8.35873
21557387;9.20165
21557400;6.94685
21557413;7.31563
21557426;6.92051
21557439;7.48948
21557452;7.97942
21557465;8.25864
21557478;8.63795
21557491;8.81707
21557504;9.79696
21557517;11.5407
21557530;11.4986
21557543;10.6188
21557556;11.4512
21557569;11.2931
21557582;10.0498
21557595;10.1815
21557608;7.7845
21557621;7.62118
21557634;8.0321
21557647;9.14897
21557660;8.46937
21557673;8.89609
21557686;7.01534
21557699;8.40615
21557712;8.63268
21557725;7.81084
21557738;8.32712
21557751;10.1815
21557764;9.1595
21557777;10.0446
21557790;11.3616
21557803;10.3659
21557816;9.7232
21557829;10.3343
21557842;9.91286
21557855;8.99092
21557868;9.1595
21557881;9.07521
21557894;7.84772
21557907;7.4684
21557920;7.87932
21557933;8.79073
21557946;8.39034
21557959;9.76008
21557972;9.3913
21557985;10.9876
21557998;10.8506
21558011;10.3712
21558024;11.0403
21558037;11.0034
21558050;11.1983
21558063;10.5503
21558076;10.5029
21558089;7.59484
21558102;8.88029
21558115;9.06994
21558128;10.6241
21558141;8.68009
21558154;9.41765
21558167;8.66956
21558180;8.63795
21558193;10.0446
21558206;8.29025
21558219;8.73278
21558232;9.63891
21558245;9.8233
21558258;10.4028
21558271;8.74331
21558284;7.95835
21558297;7.48421
21558310;6.73085
21558323;6.86783
21558336;7.1049
21558349;7.14177
21558362;7.13651
21558375;8.04264
21558388;8.61688
21558401;10.9138
21558414;10.9718
21558427;11.4775
21558440;11.7409
21558453;11.0139
21558466;11.4933
21558479;11.2246
21558492;10.1183
21558505;10.0604
21558518;9.87598
21558531;10.6346
21558544;10.0077
21558557;10.8085
21558570;11.0086
21558583;8.88556
21558596;8.796
21558609;7.7845
21558622;8.53785
21558635;7.84772
21558648;10.682
21558661;11.3774
21558674;10.0024
21558687;11.3511
21558700;11.841
21558713;11.8779
21558726;9.09102
21558739;9.37023
21558752;9.29648
21558765;8.42195
21558778;8.63268
21558791;10.6768
21558804;11.7725
21558817;11.1562
21558830;8.98565
21558843;9.34916
21558856;9.92866
21558869;9.59677
21558882;8.97512
21558895;9.28594
21558908;8.04791
21558921;10.9612
21558934;8.76439
21558947;8.49571
21558960;7.23133
21558973;7.30509
21558986;8.22176
21558999;7.85825
21559012;8.148
21559025;8.09532
21559038;7.70547
21559051;7.37358
21559064;7.39992
21559077;7.28402
21559090;7.33143
21559103;7.82137
21559116;8.04264
21559129;7.88986
21559142;10.6978
21559155;9.78642
21559168;10.5398
21559181;10.3607
21559194;8.8118
21559207;8.70117
21559220;8.56419
21559233;7.73708
21559246;9.53882
21559259;9.55462
21559272;7.1207
21559285;7.53689
21559298;8.69063
21559311;9.06994
21559324;10.4766
21559337;10.4397
21559350;8.02157
21559363;7.81611
21559376;8.31659
21559389;8.00049
21559402;8.04264
21559415;7.50001
21559428;8.66956
21559441;8.12166
21559454;8.31132
21559467;8.65375
21559480;8.10586
21559493;7.80557
21559506;8.51678
21559519;8.96458
21559532;8.26917
21559545;8.77492
21559558;9.67579
21559571;10.7716
21559584;12.1202
21559597;11.4986
21559610;9.79169
21559623;10.5345
21559636;9.06468
21559649;9.38077
21559662;7.29455
21559675;9.99188
21559688;7.94254
21559701;8.99092
21559714;10.3923
21559727;11.0192
21559740;10.0235
21559753;9.01199
21559766;8.13747
21559779;8.72751
21559792;7.73181
21559805;7.6844
21559818;7.9004
21559831;8.08479
21559844;8.17961
21559857;8.10586
21559870;7.77923
21559883;7.58957
21559896;7.39992
21559909;7.52109
21559922;7.7845
21559935;7.53162
21559948;7.69494
21559961;8.64849
21559974;9.28594
21559987;10.4397
21560000;11.0034
21560013;11.3669
21560026;8.40088
21560039;8.63268
21560052;8.32712
21560065;6.80461
21560078;7.68967
21560091;8.97512
21560104;9.14897
21560117;9.53882
21560130;9.57569
21560143;9.75481
21560156;10.8032
21560169;9.41765
21560182;8.85921
21560195;8.19542
21560208;6.95739
21560221;7.15231
21560234;7.48421
21560247;7.60011
21560260;7.73181
21560273;9.7074
21560286;9.40711
21560299;9.44399
21560312;10.7452
21560325;11.3037
21560338;11.8042
21560351;8.27971
21560364;8.364
21560377;7.77396
21560390;7.16811
21560403;9.42818
21560416;10.0814
21560429;6.80461
21560442;10.092
21560455;10.4766
21560468;9.1595
21560481;7.59484
21560494;7.08909
21560507;7.34723
21560520;7.26294
21560533;7.16285
21560546;7.26294
21560559;6.773
21560572;7.21553
21560585;7.26821
21560598;7.42626
21560611;7.40518
21560624;7.72655
21560637;7.71074
21560650;8.66956
21560663;11.1087
21560676;10.8401
21560689;11.0086
21560702;10.0393
21560715;9.99715
21560728;8.60634
21560741;7.81084
21560754;7.96362
21560767;11.0297
21560780;8.66429
21560793;8.98565
21560806;7.5843
21560819;8.83814
21560832;7.97942
21560845;8.92243
21560858;8.94351
21560871;9.48613
21560884;9.10682
21560897;12.9526
21560910;15.0863
21560923;10.2131
21560936;10.1868
21560949;9.69686
21560962;12.1519
21560975;9.36496
21560988;9.48613
21561001;9.63891
21561014;9.68633
21561027;9.57569
21561040;10.2026
21561053;10.1289
21561066;9.88125
21561079;9.73901
21561092;9.89179
21561105;9.53355
21561118;9.27014
21561131;9.28594
21561144;9.23326
21561157;9.25433
21561170;9.20692
21561183;9.17004
21561196;9.23326
21561209;9.26487
21561222;9.2438
21561235;9.25433
21561248;9.2596
21561261;9.31755
21561274;9.23853
21561287;9.19638
21561300;9.34916
21561313;9.29121
21561326;9.36496
21561339;9.43345
21561352;9.25433
21561365;9.3597
21561378;9.2438
21561391;9.55989
21561404;9.71267
21561417;9.42291
21561430;9.38077
21561443;9.3597
21561456;9.43872
21561469;9.45452
21561482;9.3597
21561495;9.61784
21561508;9.35443
21561521;9.40711
21561534;9.54935
21561547;9.64945
21561560;9.7074
21561573;9.6073
21561586;9.65472
21561599;9.63891
21561612;9.48087
21561625;9.56516
21561638;9.55462
21561651;9.48087
21561664;9.61784
21561677;9.6073
21561690;9.48087
21561703;9.5915
21561716;9.87071
21561729;9.76535
21561742;9.64945
21561755;9.62838
21561768;9.58096
21561781;9.55462
21561794;9.4914
21561807;9.35443
21561820;9.3913
21561833;9.50721
21561846;9.50194
21561859;9.41238
21561872;9.53882
21561885;9.64418
21561898;9.71267
21561911;9.6073
21561924;9.60203
21561937;9.77589
21561950;9.8233
21561963;9.62838
21561976;9.69686
21561989;10.0024
21562002;9.76535
21562015;9.73901
21562028;9.69686
21562041;9.62838
21562054;9.52828
21562067;9.60203
21562080;10.1341
21562093;9.94974
21562106;9.76008
21562119;9.68106
21562132;9.84964
21562145;10.1183
21562158;9.8233
21562171;10.0972
21562184;9.89179
21562197;9.90759
21562210;9.81276
21562223;10.3185
21562236;9.70213
21562249;9.4914
21562262;9.33862
21562275;9.70213
21562288;9.84437
21562301;9.64418
21562314;9.74955
21562327;9.58623
21562340;9.52828
21562353;10.0182
21562366;9.90232
21562379;9.80223
21562392;9.88652
21562405;9.91813
21562418;9.84437
21562431;9.56516
21562444;10.1025
21562457;9.77589
21562470;9.77589
21562483;9.97081
21562496;9.79696
21562509;9.84964
21562522;10.1499
21562535;10.2553
21562548;10.4713
21562561;9.96027
21562574;9.89705
21562587;9.67052
21562600;10.0024
21562613;9.79696
21562626;9.62311
21562639;9.60203
21562652;9.95501
21562665;10.013
21562678;9.81803
21562691;9.74428
21562704;9.86018
21562717;10.0235
21562730;9.86018
21562743;10.0972
21562756;10.329
21562769;10.603
21562782;10.956
21562795;10.8717
21562808;10.682
21562821;10.8295
21562834;10.9665
21562847;11.172
21562860;11.762
21562873;10.4871
21562886;10.4818
21562899;10.8559
21562912;10.5029
21562925;10.5556
21562938;10.25
21562951;10.387
21562964;9.90232
21562977;10.4502
21562990;10.8137
21563003;10.7505
21563016;10.3396
21563029;11.0613
21563042;11.0877
21563055;10.5503
21563068;10.4239
21563081;10.5187
21563094;10.4028
21563107;10.6188
21563120;10.1131
21563133;10.6188
21563146;10.3975
21563159;10.2974
21563172;10.445
21563185;10.545
21563198;10.3607
21563211;10.2764
21563224;10.3343
21563237;10.466
21563250;10.5872
21563263;10.5714
21563276;10.0498
21563289;10.3396
21563302;10.308
21563315;10.3975
21563328;9.65998
21563341;10.387
21563354;10.4081
21563367;10.5187
21563380;10.7505
21563393;10.3396
21563406;10.7031
21563419;10.3343
21563432;10.2553
21563445;10.4608
21563458;10.329
21563471;10.2816
21563484;10.329
21563497;10.1973
21563510;10.4766
21563523;10.308
21563536;10.6926
21563549;10.2764
21563562;10.3923
21563575;10.3501
21563588;10.1973
21563601;10.4555
21563614;10.171
21563627;11.2721
21563640;11.2299
21563653;10.5767
21563666;10.5292
21563679;10.5767
21563692;10.6609
21563705;10.4555
21563718;10.3343
21563731;10.603
21563744;10.5819
21563757;10.4239
21563770;10.4502
21563783;10.7663
21563796;10.4871
21563809;10.3449
21563822;10.5556
21563835;10.329
21563848;10.4186
21563861;10.545
21563874;10.4976
21563887;10.5134
21563900;10.3501
21563913;10.4713
21563926;10.5767
21563939;10.6346
21563952;10.4924
21563965;10.4608
21563978;10.3817
21563991;10.5029
21564004;10.524
21564017;10.5292
21564030;10.4713
21564043;10.524
21564056;10.4818
21564069;10.6346
21564082;10.4766
21564095;11.0508
21564108;10.7084
21564121;10.545
21564134;10.6346
21564147;10.5819
21564160;10.5609
21564173;10.2448
21564186;10.0604
21564199;10.3817
21564212;10.5398
21564225;10.0972
21564238;10.3238
21564251;10.3185
21564264;10.2974
21564277;10.229
21564290;10.1763
21564303;10.4397
21564316;10.0024
21564329;10.329
21564342;10.4186
21564355;10.329
21564368;10.4502
21564381;10.4239
21564394;10.3343
21564407;10.819
21564420;10.4976
21564433;10.3027
21564446;10.2184
21564459;10.3132
21564472;10.3712
21564485;10.4133
21564498;10.3132
21564511;10.3607
21564524;10.2026
21564537;9.94974
21564550;10.3238
21564563;10.4713
21564576;10.1921
21564589;10.2974
21564602;10.1921
21564615;10.4766
21564628;10.0393
21564641;10.308
21564654;10.5714
21564667;10.329
21564680;10.1868
21564693;10.6399
21564706;10.4713
21564719;10.4133
21564732;10.2711
21564745;10.3185
21564758;10.2237
21564771;9.97608
21564784;10.5503
21564797;10.2869
21564810;10.2131
21564823;10.445
21564836;10.0551
21564849;10.2237
21564862;10.0814
21564875;10.1025
21564888;9.9392
21564901;10.1025
21564914;9.80223
21564927;10.4344
21564940;10.2764
21564953;9.81803
21564966;10.2553
21564979;10.329
21564992;10.1973
21565005;10.1815
21565018;10.0656
21565031;10.1236
21565044;10.5134
21565057;10.1921
21565070;10.1763
21565083;10.0604
21565096;10.1447
21565109;10.1921
21565122;10.1973
21565135;10.0393
21565148;10.3712
